1,0.8159477114677429
0,0.22269228100776672
1,0.9954016208648682
1,0.9539860486984253
1,0.9944098591804504
1,0.7132743000984192
0,0.37203413248062134
0,0.0962049663066864
0,0.47256362438201904
1,0.9957723021507263
0,0.0301462821662426
1,0.9955335855484009
1,0.870929479598999
0,0.16359423100948334
1,0.9004096388816833
0,0.19509842991828918
0,0.020163647830486298
1,0.994988203048706
1,0.7748907804489136
1,0.5953313708305359
1,0.9957576394081116
0,0.23127058148384094
1,0.838881254196167
0,0.35044562816619873
1,0.9957549571990967
0,0.10571518540382385
1,0.8623819351196289
1,0.9957463145256042
0,0.08678463846445084
1,0.9775611758232117
1,0.9957038760185242
1,0.9545559287071228
0,0.15740227699279785
0,0.01600407063961029
0,0.20334288477897644
1,0.832207441329956
1,0.9957179427146912
0,0.33993950486183167
1,0.9957371950149536
1,0.9956925511360168
1,0.9956727027893066
1,0.9957199692726135
1,0.9262099862098694
1,0.995697021484375
0,0.10833533853292465
1,0.9957513809204102
0,0.4531516432762146
0,0.06422556191682816
0,0.22878225147724152
0,0.15425461530685425
1,0.7720146775245667
1,0.9517356157302856
1,0.9952482581138611
0,0.014165072701871395
1,0.9957499504089355
1,0.9855027198791504
1,0.9957371950149536
0,0.0734451562166214
1,0.9317218661308289
1,0.9368550181388855
0,0.03190163895487785
1,0.9956181049346924
0,0.013996721245348454
0,0.13441166281700134
1,0.9957571625709534
0,0.019550541415810585
0,0.13584595918655396
1,0.8192174434661865
1,0.9957602620124817
0,0.10407647490501404
1,0.8578721284866333
1,0.9631568789482117
1,0.9957453608512878
1,0.9747593998908997
1,0.9957660436630249
0,0.14388218522071838
1,0.9957550764083862
1,0.8709326982498169
1,0.6337388753890991
0,0.37318873405456543
1,0.9575111865997314
1,0.9899904727935791
1,0.9945057034492493
1,0.7858036756515503
0,0.042406704276800156
0,0.03204450011253357
0,0.061584170907735825
0,0.46909061074256897
1,0.9289463758468628
1,0.9956529140472412
1,0.8140302896499634
1,0.9957488179206848
1,0.6084423065185547
1,0.952793538570404
1,0.9957719445228577
1,0.8892756104469299
1,0.5924313068389893
0,0.05847609043121338
1,0.8151178956031799
1,0.9835578799247742
0,0.3825191259384155
1,0.968643307685852
1,0.8940593004226685
1,0.647282600402832
0,0.0915505513548851
1,0.9957125186920166
1,0.9957677125930786
1,0.9767779111862183
0,0.24698185920715332
0,0.23781117796897888
0,0.08839340507984161
1,0.6681683659553528
0,0.24723467230796814
1,0.9957374334335327
1,0.9935351610183716
0,0.3357616364955902
1,0.9846901893615723
0,0.30874431133270264
1,0.6820777058601379
1,0.9957525730133057
1,0.9943826198577881
1,0.9957249164581299
1,0.7532893419265747
1,0.9957420229911804
1,0.6504685282707214
0,0.1428014487028122
1,0.9957073926925659
1,0.9957144856452942
1,0.9822393655776978
1,0.9957593083381653
1,0.9930838346481323
1,0.9839622974395752
0,0.1191764622926712
0,0.09291419386863708
0,0.09028385579586029
1,0.995682954788208
1,0.9643793106079102
1,0.9956756234169006
1,0.7297227382659912
1,0.8286888003349304
1,0.9649373888969421
0,0.3023424446582794
0,0.31468772888183594
0,0.10514551401138306
1,0.9953649044036865
1,0.9957612156867981
0,0.10161373019218445
1,0.6484413146972656
1,0.7297170758247375
0,0.27052783966064453
1,0.5462566614151001
0,0.07210805267095566
1,0.6149943470954895
1,0.9957049489021301
1,0.9590945243835449
1,0.9957393407821655
1,0.546921968460083
1,0.9954421520233154
1,0.9957177042961121
1,0.8878231644630432
0,0.32090938091278076
1,0.803257167339325
1,0.9719772934913635
1,0.9957150816917419
0,0.1548849195241928
1,0.7368268966674805
0,0.4476749897003174
1,0.9853464365005493
1,0.9681024551391602
1,0.9954985976219177
1,0.5867868661880493
0,0.28609514236450195
1,0.9924528002738953
1,0.9957551956176758
1,0.9957411289215088
1,0.810880184173584
1,0.9957230091094971
1,0.8097358345985413
1,0.5445884466171265
1,0.9349691867828369
0,0.3045516014099121
1,0.5669694542884827
0,0.13340450823307037
1,0.8355443477630615
1,0.9368755221366882
1,0.9957512617111206
0,0.45373091101646423
1,0.7399812340736389
1,0.9957531690597534
1,0.9730489253997803
1,0.9957220554351807
1,0.995672345161438
1,0.9887968301773071
1,0.6776466369628906
1,0.9956513047218323
1,0.6385777592658997
0,0.16223561763763428
0,0.478349506855011
1,0.9943013191223145
1,0.9957423806190491
1,0.9935717582702637
1,0.9894688129425049
1,0.9270880818367004
1,0.9956470131874084
1,0.9076153039932251
1,0.6935831308364868
1,0.9950730204582214
1,0.9757305383682251
1,0.9306600093841553
1,0.7672352194786072
1,0.7384419441223145
1,0.6530463695526123
1,0.8620593547821045
1,0.839273989200592
1,0.9693330526351929
1,0.9220711588859558
1,0.6232758164405823
0,0.43031054735183716
0,0.4725634455680847
0,0.2454761564731598
1,0.6290228962898254
0,0.4113101065158844
0,0.09622874855995178
1,0.6549311280250549
0,0.12645389139652252
1,0.5508036017417908
1,0.9957438111305237
0,0.10190603137016296
0,0.25027403235435486
1,0.9953936338424683
0,0.036830075085163116
1,0.9957385063171387
0,0.05338156968355179
1,0.8026261329650879
0,0.1702871471643448
1,0.9956802129745483
1,0.9912601113319397
1,0.99574214220047
0,0.11870704591274261
1,0.9899813532829285
0,0.4778236448764801
0,0.42122596502304077
1,0.960501492023468
1,0.6687769293785095
0,0.1244371309876442
0,0.04828961566090584
1,0.7744037508964539
1,0.9924618601799011
1,0.5795844793319702
1,0.9802229404449463
0,0.234688863158226
0,0.1276814490556717
1,0.9084305167198181
0,0.06620445847511292
1,0.5837971568107605
0,0.04157252982258797
0,0.09835542738437653
